masse_A
t;pixel_{x};pixel_{y}
0.0;915.891089108911;304.3069306930693
0.03333333333333333;943.5148514851487;286.48514851485146
0.06666666666666667;971.5841584158418;269.55445544554453
0.1;998.3168316831685;252.6237623762376
0.13333333333333333;1026.3861386138615;233.9108910891089
0.16666666666666669;1055.3317865429235;216.6960556844547
0.2;1083.0429988974643;199.0518191841235
0.23333333333333334;1106.3992999854163;192.62651305235525
0.26666666666666666;1130.0247921831706;209.16435759078314
0.3;1150.9727285985123;223.18214962811726
0.33333333333333337;1172.3931748578093;235.15239900831267
0.3666666666666667;1194.44363424238;245.0751057313694
0.4;1218.2266297214524;255.47032229838123
0.43333333333333335;1240.4345923873411;262.7154732390258
0.4666666666666667;1264.2175878664139;272.0081668368091
0.5;1286.898060376258;280.5133440280006
0.5333333333333333;1311.9410821058773;287.6009916873268
0.5666666666666667;1319.1862330465215;295.0036459092898
0.6;1304.2234213212773;302.24879684993437
0.6333333333333334;1285.9530406883478;315.63657576199506
0.6666666666666667;1271.1477322444216;326.81930873559867
0.7000000000000001;1257.287443488406;337.05702202129214
0.7333333333333334;1246.892226921394;345.71970249380195
0.7666666666666667;1238.0720431675659;355.01239609158523
0.8;1229.4093626950562;363.3600700014584
0.8333333333333334;1221.6917019104562;371.39273734869477
0.8666666666666667;1212.0840017500364;378.32288172670263
0.9;1203.736327840163;386.0405425113023
0.9333333333333333;1195.2311506489718;393.60070001458365
0.9666666666666667;1188.1435029896456;400.5308443925915
1.0;1179.3233192358175;407.4609887705994
1.0333333333333334;1170.8181420446258;413.1311068980604
1.0666666666666667;1162.7854746973894;419.4312381507948
1.1;1155.8553303193817;425.25885955957415
1.1333333333333333;1148.7676826600555;430.4564678430801
1.1666666666666667;1141.5225317194108;435.9690826892227
1.2;1133.647367653493;441.324194254047
1.2333333333333334;1127.3472364007584;445.4192795683243
1.2666666666666668;1120.1020854601138;443.6867434738224
1.3;1113.8019542073794;439.90666472218174
1.3333333333333335;1107.8168295172813;437.5441155024063
1.3666666666666667;1101.6742015458653;434.2365465947207
1.4000000000000001;1096.634096543678;431.2439842496719
1.4333333333333333;1090.3339652909435;427.1488989353945
1.4666666666666668;1087.026396383258;424.94385299693744
1.5;1081.9862913810703;421.1637742452968
1.5333333333333334;1077.4186962228378;416.75368236838267
1.5666666666666667;1073.3236109085606;413.76112002333383
1.6;1069.071022312965;409.6660347090565
1.6333333333333333;1065.6059501239606;406.04345923873416
1.6666666666666667;1062.1408779349567;402.73589033104855
1.7000000000000002;1057.2582762140878;398.0107918914978
1.7333333333333334;1054.895726994312;395.33323610908565
1.7666666666666668;1052.5331777745369;390.76564095085314
1.8;1048.9106023042145;387.1430654805309
1.8333333333333335;1045.7605366778475;383.04798016625347
1.8666666666666667;1042.7679743327985;378.7953915706577
1.9000000000000001;1041.0354382382966;375.0153128190171
1.9333333333333333;1039.1453988624762;371.23523406737644
1.9666666666666668;1036.3103397987456;367.2976520344174
2.0;1034.2627971416068;363.04506343882167
2.033333333333333;1033.0027708910602;359.57999124981774
2.066666666666667;1030.4827183899665;356.4299256234505
2.1;1029.065188858101;352.3348403091731
2.1333333333333333;1027.1751494822806;350.28729765203445
2.166666666666667;1025.915123231734;346.66472218171214
2.2;1023.8675805745952;342.8846434300715
2.2333333333333334;1022.922560886685;339.41957124106756
2.2666666666666666;1021.0325215108647;338.317048271839
2.3000000000000003;1020.2450051042729;335.79699577074524
2.3333333333333335;1019.1424821350444;332.0169170191046
2.3666666666666667;1018.1974624471343;329.4968645180108
2.4;1017.0949394779058;326.6618054542803
2.4333333333333336;1015.8349132273588;324.61426279714163
2.466666666666667;1015.3624033834037;322.7242234213213
2.5;1015.2049001020854;321.1491906081377
2.5333333333333337;1014.1023771328569;319.7316610762724
2.566666666666667;1014.1023771328569;317.369111856497
2.6;1014.1023771328569;316.10908560595016
2.6333333333333333;1014.0210471612315;314.5849032090425
