masse_A
t;pixel_{x};pixel_{y}
0.0;976.2785862785862;473.4823284823285
0.03333333333333333;1015.2910602910601;504.35550935550935
0.06666666666666667;1041.112266112266;490.60291060291064
0.1;1068.3367983367984;474.8856548856549
0.13333333333333333;1097.2453222453223;462.2557172557173
0.16666666666666669;1124.7505197505197;448.5031185031185
0.2;1152.5363825363825;435.8731808731809
0.23333333333333334;1178.076923076923;427.45322245322245
0.26666666666666666;1207.5467775467775;418.7525987525988
0.3;1238.1392931392932;414.26195426195426
0.33333333333333337;1268.1704781704782;405.2806652806653
0.3666666666666667;1297.6403326403326;398.8253638253638
0.4;1316.1642411642413;390.4054054054054
0.43333333333333335;1302.130977130977;378.0561330561331
0.4666666666666667;1285.5717255717257;367.1101871101871
0.5;1265.08316008316;357.2869022869023
0.5333333333333333;1246.2785862785863;349.42827442827445
0.5666666666666667;1233.929313929314;342.41164241164245
0.6;1222.1413721413721;332.5883575883576
0.6333333333333334;1215.4054054054054;324.16839916839916
0.6666666666666667;1208.1081081081081;316.87110187110187
0.7000000000000001;1201.3721413721414;307.8898128898129
0.7333333333333334;1194.0748440748441;300.5925155925156
0.7666666666666667;1186.4968814968815;292.73388773388774
0.8;1178.3575883575884;284.3139293139293
0.8333333333333334;1171.6216216216217;278.13929313929316
0.8666666666666667;1164.3243243243244;274.2099792099792
0.9;1158.4303534303535;265.7900207900208
0.9333333333333333;1151.4137214137215;259.61538461538464
0.9666666666666667;1143.835758835759;251.75675675675677
1.0;1138.2224532224532;255.12474012474013
1.0333333333333334;1131.4864864864865;258.7733887733888
1.0666666666666667;1126.4345114345115;261.5800415800416
1.1;1119.6985446985448;264.94802494802497
1.1333333333333333;1113.5239085239086;268.3160083160083
1.1666666666666667;1110.1559251559252;270.5613305613306
1.2;1102.8586278586279;273.36798336798336
1.2333333333333334;1096.6839916839917;276.4553014553015
1.2666666666666668;1092.4740124740124;279.26195426195426
1.3;1087.1413721413721;282.3492723492724
1.3333333333333335;1081.2474012474013;285.15592515592516
1.3666666666666667;1076.4760914760916;286.83991683991684
1.4000000000000001;1070.8627858627858;289.9272349272349
1.4333333333333333;1067.7754677754679;291.8918918918919
1.4666666666666668;1062.7234927234927;294.13721413721413
1.5;1059.3555093555094;296.6632016632017
1.5333333333333334;1055.4261954261954;298.62785862785864
