masse_A
t;pixel_{x};pixel_{y}
0.0;1034.1052631578948;378.3157894736843
0.03333333333333333;1034.1052631578948;378.3157894736843
0.06666666666666667;1050.9473684210527;404.1403508771931
0.1;1082.3859649122808;444.56140350877206
0.13333333333333333;1095.859649122807;427.71929824561414
0.16666666666666669;1107.0877192982457;414.24561403508784
0.2;1118.3157894736842;400.7719298245615
0.23333333333333334;1130.6666666666667;387.2982456140352
0.26666666666666666;1144.140350877193;376.0701754385966
0.3;1157.6140350877192;364.842105263158
0.33333333333333337;1171.0877192982457;355.8596491228071
0.3666666666666667;1185.4455445544554;347.970297029703
0.4;1199.7029702970299;339.05940594059405
0.43333333333333335;1197.920792079208;339.05940594059405
0.4666666666666667;1212.1782178217823;331.48514851485146
0.5;1226.4356435643565;323.46534653465346
0.5333333333333333;1252.7227722772277;308.76237623762376
0.5666666666666667;1263.4158415841584;302.970297029703
0.6;1275.4455445544554;294.9504950495049
0.6333333333333334;1290.1485148514853;286.03960396039605
0.6666666666666667;1302.6237623762377;278.91089108910893
0.7000000000000001;1315.5445544554457;269.1089108910891
0.7333333333333334;1321.7821782178219;264.2079207920792
0.7666666666666667;1314.6534653465346;255.2970297029703
0.8;1306.6336633663368;248.16831683168317
0.8333333333333334;1307.970297029703;249.5049504950495
0.8666666666666667;1301.2871287128714;241.93069306930693
0.9;1289.7029702970299;226.78217821782178
0.9333333333333333;1287.0297029702972;221.43564356435644
0.9666666666666667;1281.2376237623764;212.5247524752475
1.0;1275.4455445544554;206.2871287128713
1.0333333333333334;1270.990099009901;199.6039603960396
1.0666666666666667;1267.4257425742576;201.83168316831683
1.1;1261.1881188118812;204.05940594059405
1.1333333333333333;1257.1782178217823;209.85148514851485
1.1666666666666667;1250.049504950495;212.5247524752475
1.2;1244.7029702970299;216.0891089108911
1.2333333333333334;1247.3762376237626;214.30693069306932
1.2666666666666668;1242.4752475247526;217.4257425742574
1.3;1234.0099009900991;223.21782178217822
1.3333333333333335;1229.5544554455446;226.78217821782178
1.3666666666666667;1225.0990099009903;230.34653465346534
1.4000000000000001;1220.6435643564357;232.12871287128712
1.4333333333333333;1216.6336633663368;235.24752475247524
1.4666666666666668;1213.069306930693;236.58415841584159
1.5;1209.5049504950496;239.25742574257424
1.5333333333333334;1207.7227722772277;240.59405940594058
1.5666666666666667;1202.3762376237626;243.7128712871287
1.6;1199.7029702970299;245.4950495049505
1.6333333333333333;1199.7029702970299;246.3861386138614
1.6666666666666667;1197.4752475247526;248.16831683168317
1.7000000000000002;1191.6831683168318;251.73267326732673
1.7333333333333334;1188.5643564356437;254.40594059405942
1.7666666666666668;1185.891089108911;256.18811881188117
1.8;1184.1089108910892;257.970297029703
1.8333333333333335;1181.4356435643565;261.53465346534654
1.8666666666666667;1180.5445544554457;260.64356435643566
1.9000000000000001;1176.980198019802;262.4257425742574
1.9333333333333333;1173.4158415841584;265.0990099009901
1.9666666666666668;1172.5247524752476;267.3267326732673
2.0;1169.4059405940595;269.55445544554453
2.033333333333333;1171.1881188118812;268.2178217821782
2.066666666666667;1169.851485148515;269.1089108910891
2.1;1166.2871287128714;271.33663366336634
2.1333333333333333;1162.722772277228;273.1188118811881
