masse_A
t;pixel_{x};pixel_{y}
0.0;950.9239018354299;324.5122705712518
0.03333333333333333;951.4807176737471;323.5100020622809
0.06666666666666667;954.4875232006599;321.3941018766756
0.1;958.607960404207;317.83048051144567
0.13333333333333333;962.7283976077541;313.71004330789856
0.16666666666666669;964.5102082903691;311.92823262528356
0.2;968.5192823262528;308.8100639307074
0.23333333333333334;975.201072386059;303.68735821818933
0.26666666666666666;977.9851515776448;300.68055269127655
0.3;981.7714992782016;298.0078366673541
0.33333333333333337;983.8873994638069;295.4464838110951
0.3666666666666667;986.5601154877294;293.55330996081665
0.4;986.3373891524025;293.88739946380696
0.43333333333333335;989.0101051763249;291.66013611053825
0.4666666666666667;991.0146421942668;289.8783254279233
0.5;993.2419055475356;288.54196741596206
0.5333333333333333;995.3578057331408;287.2056094040008
0.5666666666666667;997.5850690864095;285.8692513920396
0.6;999.9236956073416;284.42153021241495
0.6333333333333334;1002.0395957929469;282.97380903279026
0.6666666666666667;1004.1554959785523;281.86017735615593
0.7000000000000001;1006.3827593318209;280.5238193441947
0.7333333333333334;1008.0532068467725;280.30109300886784
0.7666666666666667;1008.0532068467725;280.63518251185815
0.8;1008.2759331820994;280.63518251185815
0.8333333333333334;1009.723654361724;280.41245617653124
0.8666666666666667;1010.9486492060219;279.9670035058775
0.9;1011.6168282120025;279.07609816457
0.9333333333333333;1012.5077335533099;279.7442771705506
0.9666666666666667;1013.3986388946174;279.8556403382141
