masse_A
t;pixel_{x};pixel_{y}
0.0;863.3717369111856;255.78532886101794
0.03333333333333333;870.6168878518301;255.9428321423363
0.06666666666666667;882.9021437946624;255.9428321423363
0.1;897.0774391133148;256.10033542365466
0.13333333333333333;909.6777016187837;257.36036167420156
0.16666666666666669;922.7504739682076;258.4628846434301
0.2;933.1456905352194;259.722910893977
0.23333333333333334;947.0059792912351;260.5104273005688
0.26666666666666666;959.2912352340674;261.6129502697973
0.3;971.418987895581;262.8729765203442
0.33333333333333337;982.9167274318214;264.1330027708911
0.3666666666666667;997.2495260317922;264.7630158961645
0.4;1009.8497885372611;266.0230421467114
0.43333333333333335;1020.4025083855913;268.22808808516845
0.4666666666666667;1031.9002479218316;269.6456176170337
0.5;1042.4529677701616;270.4331340236255
0.5333333333333333;1054.738223712994;271.535656992854
0.5666666666666667;1065.4484468426426;273.268193087356
0.6;1075.0561470030625;274.0557094939478
0.6333333333333334;1087.026396383258;275.47323902581303
0.6666666666666667;1097.8941227942246;276.1032521510865
0.7000000000000001;1108.1318360799182;277.205775120315
0.7333333333333334;1118.3695493656119;278.93831121481696
0.7666666666666667;1129.3947790578968;280.35584074668225
0.8;1139.6324923435905;281.14335715327405
0.8333333333333334;1148.610179378737;282.71838996645766
0.8666666666666667;1158.8478926644302;283.9784162170045
0.9;1167.8255796995768;283.9784162170045
0.9333333333333333;1177.5907831413156;285.5534490301881
0.9666666666666667;1188.301006270964;286.1834621554616
1.0;1198.2237129940204;287.2859851246901
1.0333333333333334;1206.4138836225754;287.7584949686452
1.0666666666666667;1215.7065772203587;289.80603762578386
1.1;1225.15677409946;289.96354090710224
1.1333333333333333;1233.346944728015;290.27854746973895
1.1666666666666667;1241.2221087939333;291.06606387633076
1.2;1249.4122794224877;291.22356715764914
1.2333333333333334;1257.6024500510425;292.01108356424095
1.2666666666666668;1265.162607554324;292.32609012687766
1.3;1273.037771620242;292.483593408196
1.3333333333333335;1280.7554324048415;292.64109668951437
1.3666666666666667;1287.8430800641677;293.2711098147878
1.4000000000000001;1294.458217879539;294.5311360653347
1.4333333333333333;1300.7583491322735;295.3186524719265
1.4666666666666668;1307.5309902289632;294.8461426279714
1.5;1313.8311214816972;294.5311360653347
1.5333333333333334;1319.5012396091583;293.90112294006127
1.5666666666666667;1319.1862330465215;294.8461426279714
1.6;1316.6661805454278;294.8461426279714
1.6333333333333333;1313.3586116377423;295.3186524719265
1.6666666666666667;1309.8935394487385;295.0036459092898
1.7000000000000002;1306.585970541053;295.0036459092898
1.7333333333333334;1304.6959311652327;295.6336590345632
1.7666666666666668;1300.915852413592;295.7911623158816
1.8;1299.0258130377715;295.16114919060817
1.8333333333333335;1295.2457342861308;295.6336590345632
1.8666666666666667;1294.6157211608574;295.0036459092898
1.9000000000000001;1292.2531719410822;295.0036459092898
1.9333333333333333;1291.1506489718536;294.216129502698
1.9666666666666668;1289.1031063147148;293.58611637742456
2.0;1287.6855767828497;293.2711098147878
2.033333333333333;1285.1655242817556;293.11360653346946
2.066666666666667;1284.3780078751638;293.4286130961062
2.1;1282.6454717806619;292.9561032521511
2.1333333333333333;1281.0704389674784;292.01108356424095
2.166666666666667;1279.3379028729764;292.01108356424095
2.2;1277.9203733411114;291.06606387633076
2.2333333333333334;1277.6053667784745;291.06606387633076
2.2666666666666666;1275.0853142773808;290.43605075105734
2.3000000000000003;1274.6128044334255;290.43605075105734
2.3333333333333335;1274.297797870789;290.1210441884206
2.3666666666666667;1273.5102814641969;289.49103106314715
2.4;1272.5652617762871;289.49103106314715
2.4333333333333336;1271.1477322444216;289.49103106314715
2.466666666666667;1271.1477322444216;289.49103106314715
2.5;1270.3602158378299;289.49103106314715
2.5333333333333337;1269.4151961499197;289.01852121919205
2.566666666666667;1269.4151961499197;289.01852121919205
2.6;1268.627679743328;287.91599824996354
2.6333333333333333;1267.8401633367362;288.0735015312819
2.666666666666667;1268.7851830246464;287.6009916873268
2.7;1268.9426863059648;287.7584949686452
2.7333333333333334;1268.7851830246464;287.44348840600844
2.7666666666666666;1269.4151961499197;287.44348840600844
2.8000000000000003;1269.2576928686012;287.44348840600844
2.8333333333333335;1269.2576928686012;287.44348840600844
2.8666666666666667;1269.2576928686012;287.44348840600844
2.9000000000000004;1269.2576928686012;287.44348840600844
2.9333333333333336;1269.2576928686012;287.44348840600844
2.966666666666667;1269.2576928686012;287.44348840600844
3.0;1269.2576928686012;287.44348840600844
3.0333333333333337;1269.2576928686012;287.44348840600844
